player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Connor Van Brocklin,Guard,77.0,195,Snow College,Utah,2014,1,7.0,2.4,1.6,0.1,0.1,0.1,0.0,0.0,60.0,75.0,100.0,90.0,32.6,0.2
Marc Van Burck,Center,73.0,211,,Cornell,2009,1,6.0,,0.0,0.3,0.0,0.0,0.5,0.0,0.0,,,0.0,,0.0
Eric Van Buskirk,Forward,80.0,203,,Miami (OH),2004,1,14.0,,0.5,0.6,0.7,0.0,0.0,,50.0,,30.0,50.0,,0.0
Eric Van Cleave,Guard,73.0,185,,Green Bay,2008,1,6.0,,0.0,0.3,0.2,0.0,0.0,0.2,,,,,,0.0
Ray Van Cleef,Guard,66.0,168,,Rutgers,1951,3,56.0,,3.6,,,,,,,,48.6,,,
Jim Van Coevering,Forward,,,,Arizona,1970,3,23.0,,,,,,,,,,,,,
Tom Van de Keere,Forward,79.0,201,,Fairleigh Dickinson,2000,2,,,,,,0.2,0.0,,,,,,,
Win Van de Keere,Guard,80.0,203,,Fairleigh Dickinson,2000,2,55.0,,9.3,3.3,0.9,0.9,0.2,,39.9,35.2,78.1,51.5,,3.9
Julius van de Laar,Forward,79.0,201,,Furman,2006,2,27.0,,1.7,1.4,0.5,0.2,0.1,,54.5,0.0,68.8,54.5,,0.5
Sean Van De Walle,Forward,76.0,193,,Providence,2006,3,10.0,,0.5,0.2,0.0,0.0,0.0,,28.6,33.3,,35.7,,0.0
Jan van den Berg,Center,73.0,208,,Albany (NY),2002,1,3.0,,1.7,1.0,0.0,0.0,0.3,,66.7,,50.0,66.7,,0.1
Jan van der Kooij,Forward,79.0,225,,Longwood,2011,3,53.0,15.6,3.8,2.6,0.6,0.2,0.1,0.6,37.8,31.0,54.5,47.8,,0.7
Thomas van der Mars,Center,73.0,235,Canarias Basketball Academy,Portland,2015,4,127.0,25.3,9.9,6.5,0.8,0.5,0.9,1.4,55.7,0.0,65.8,55.7,20.3,10.3
Gavin Van Der Putten,Center,84.0,213,,Pepperdine,1996,4,107.0,,5.4,4.0,0.4,0.3,0.7,,49.7,,64.0,49.7,,
Eric van der Veen,Forward,81.0,206,,Oregon,1992,2,33.0,,1.3,1.0,0.2,0.1,0.1,,37.2,,,,,
Chris Van Deurs,Center,84.0,213,,Manhattan,1981,2,27.0,,3.5,2.9,,0.3,1.0,,35.0,,64.9,,,
Kirk Van Deusen,Center,73.0,211,,UCF,1992,1,22.0,,1.9,2.0,0.7,0.1,0.2,,31.5,25.0,70.0,32.4,,
Kirk Van Deusen,Center,73.0,208,,Central Michigan,1990,1,9.0,,0.7,0.9,0.4,,0.2,,22.2,,33.3,22.2,,
B Van Deventer,,,,,New Hampshire,1976,1,,,,,,,,,,,,,,
James Van Dien,Guard,61.0,178,,Wisconsin,1951,2,27.0,,4.5,,,,,,34.9,,65.2,,,
Chris Van Dinten,Forward,80.0,203,,Monmouth,1985,1,24.0,,3.5,2.6,0.7,0.6,0.3,,51.6,,61.8,,,
_ Van Dis,,,,,Western Michigan,1948,1,,,,,,,,,,,,,,
Gerben Van Dorpe,Center,,,,Mount St. Mary's,1998,4,104.0,,9.6,4.9,0.9,0.6,1.9,,43.2,33.8,68.2,46.1,,
Andre Van Drost,Guard,74.0,188,,Wagner,1987,4,91.0,,6.8,2.2,,2.1,0.0,,45.0,,68.9,,,
Glen Van Duyne,Forward,78.0,198,,Western Illinois,1989,2,23.0,,3.0,1.1,0.7,0.2,0.0,,39.7,46.7,57.1,51.7,,
Matt Van Dyk,Forward,77.0,205,Imlay City HS,Michigan State,2017,2,51.0,5.5,1.2,1.3,0.3,0.2,0.3,0.3,52.5,,55.6,52.5,15.2,0.9
David Van Dyke,Center,81.0,206,,UTEP,1992,4,127.0,,8.5,4.7,0.6,1.0,2.6,,47.6,,71.0,47.7,,
Jeff Van Dyke,Guard,74.0,180,La Costa Canyon,Pepperdine,2014,1,18.0,6.4,0.8,0.4,0.2,0.2,0.0,0.3,23.8,25.0,,35.7,-0.2,-0.1
Julian Van Dyke,Forward,79.0,201,,Detroit,2000,2,56.0,,1.2,1.2,0.2,0.2,0.0,,44.8,0.0,56.5,44.8,,0.6
Parker Van Dyke,Guard,75.0,185,East,Utah,2014,1,23.0,9.8,2.5,0.7,1.0,0.2,0.1,0.4,44.7,33.3,100.0,54.3,12.0,0.7
Parker Van Dyke,Guard,75.0,185,East High School,Utah,2017,1,31.0,17.3,4.6,1.9,1.3,0.5,0.1,0.4,39.7,34.9,46.2,50.7,11.6,1.6
Wes Van Dyke,Guard,77.0,196,,Weber State,1973,2,48.0,,5.5,2.6,,,,,46.6,,70.8,,,
Pete Van Elswyk,Forward,,,,Stanford,1998,2,58.0,,3.4,3.0,0.4,0.3,0.3,,46.0,40.0,62.6,46.7,,2.0
Peter Van Elswyk,Center,81.0,206,,South Carolina,1995,2,55.0,,5.0,4.2,0.7,0.4,0.2,,51.6,40.5,52.5,56.0,,
Lanny Van Eman,Guard,61.0,180,,Wichita State,1962,3,70.0,,14.6,3.1,,,,,45.2,,83.8,,,
Robert Van Eman,,,,,Arkansas,1972,1,8.0,,0.4,0.5,,,,,,,42.9,,,
Nick Van Exel,Guard,73.0,170,,Cincinnati,1993,2,65.0,29.0,15.2,2.5,3.6,1.5,0.1,2.0,40.9,35.8,70.1,49.7,,
Gary Van Galder,,,,,Stanford,1957,1,22.0,,2.2,1.3,,,,,47.4,,54.2,,,
Greg Van Grouw,Center,81.0,206,,Idaho State,1986,1,14.0,,1.3,1.4,0.1,0.1,0.1,,36.8,,30.8,,,
_ Van Hettinga,,,,,Iona,1975,1,,,,,,,,,,,,,,
Leon Van Hook,Forward,,,,Drake,1982,2,23.0,,3.0,2.4,0.3,0.3,0.3,,40.0,,66.7,,,
Ronnie Van Hook,Guard,,,,Morgan State,2000,3,77.0,,6.9,1.6,0.8,0.7,0.0,,39.4,32.9,69.3,44.5,,
Sam Van Hook,,,,,Morehead State,1957,1,5.0,,1.0,1.2,,,,,25.0,,50.0,,,
Jon Van Hoose,Guard,76.0,193,,Evansville,2008,1,3.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-0.1
Mel Van Hooser,,,,,Austin Peay,1967,3,61.0,,6.7,3.3,,,,,36.4,,68.9,,,
Billy Van Horn,Guard,,,,Oral Roberts,1977,2,25.0,,0.5,0.7,0.5,,0.3,,27.8,,30.0,,,
Dave Van Horn,Forward,75.0,190,,West Chester,1969,1,18.0,,7.5,4.7,,,,,52.6,,66.0,,,
Keith Van Horn,,,,,Utah,1988,1,,,,,,,,,,,,,,
Keith Van Horn,Forward,73.0,220,,Utah,1995,2,122.0,7.3,20.8,8.8,1.2,1.0,2.3,2.1,52.2,40.1,85.1,58.3,,
Alphons van Ierland,Center,,,,East Carolina,2000,3,58.0,,3.2,2.4,0.4,0.1,0.3,,49.4,0.0,42.6,49.4,,1.4
Kenneth van Kempen,Forward,73.0,208,,Ohio,2010,4,134.0,27.8,3.9,3.6,0.5,0.3,0.3,1.1,43.0,28.0,63.6,43.7,,3.4
Bob Van Keuren,Forward,,,,Columbia,1962,1,1.0,,,,,,,,,,,,,
Kenny Van Kirk,Center,,,,Boise State,1998,3,83.0,,3.7,2.2,0.4,0.4,0.5,,44.7,0.0,74.8,44.7,,2.8
John Van Kurin,Guard,75.0,190,,Dartmouth,1971,2,21.0,,,,,,,,,,,,,
Ray Van Landuyt,Forward,75.0,190,,Marquette,1951,1,7.0,,1.1,0.7,,,,,50.0,,,,,
Dick Van Leeuwen,Guard,74.0,188,,Wagner,1968,1,28.0,,1.9,0.9,,,,,28.6,,72.2,,,
Marv Van Leeuwen,Forward,77.0,196,,Cornell,1965,2,44.0,,6.6,6.5,,,,,40.5,,81.9,,,
Rich Van Leeuwen,Guard,74.0,188,,Wagner,1969,1,25.0,,6.0,2.7,,,,,43.9,,60.9,,,
Clay Van Loozen,Guard,72.0,183,,Texas Tech,1969,1,15.0,,11.0,1.8,,,,,40.8,,56.1,,,
Paul Van Maren,Center,73.0,211,,Utah,1987,1,29.0,,2.8,2.8,0.3,0.1,0.4,,45.3,,67.6,45.3,,
James Van Ness,Center,73.0,208,,Portland,1986,3,71.0,,3.3,3.8,0.5,0.2,0.6,,48.1,,35.3,,,
Ken Van Ness,Forward,80.0,203,,Florida,1972,1,17.0,,1.9,1.3,0.2,,,,44.8,,58.3,,,
Andrew Van Nest,Forward,73.0,247,Northfield Mount Hermon,Harvard and Boston College,2013,4,64.0,10.9,2.7,1.5,0.3,0.2,0.1,0.6,38.1,28.1,80.0,45.9,9.4,0.9
Pete Van Noord,,,,,Fresno State,1985,1,3.0,,,,,,,,,,,,,
Jason Van Nort,Forward,81.0,206,,Gonzaga,1984,4,98.0,,7.5,4.1,,0.5,0.4,,50.3,,64.7,,,
Bob Van Noy,Forward,81.0,206,,Florida,1980,2,52.0,,7.9,4.0,1.0,1.0,0.6,,47.7,,65.5,,,
_ Van Noy,,,,,Utah State,1948,1,,,,,,,,,,,,,,
Jared Van Orden,Forward,78.0,198,,Eastern Michigan,1999,1,19.0,,4.2,1.7,0.8,0.5,0.1,,31.8,29.2,83.3,44.1,,0.2
Dave Van Osten,,,,,Villanova,1956,1,2.0,,,,,,,,,,,,,
Kevin Van Osten,Guard,72.0,183,,St. Joseph's,1982,3,31.0,,1.1,,,0.3,0.1,,,,70.4,,,
Joe Van Oudenhove,Forward,74.0,188,,Rhode Island,1968,1,17.0,,3.6,2.9,,,,,43.8,,50.0,,,
Peter Van Paassen,Center,73.0,211,,St. Bonaventure,2001,4,111.0,,8.8,5.5,0.7,0.5,0.4,,50.5,0.0,67.6,50.5,,9.6
Riley Van Patten,Forward,74.0,188,,Northern Arizona,2007,3,79.0,,1.1,0.7,0.7,0.3,0.1,,40.3,43.8,70.0,50.7,,0.7
Tink Van Patton,,,,,Temple,1958,2,58.0,,5.4,9.0,,,,,38.8,,56.8,,,
Ryan Van Pelt,Forward,73.0,220,Timpanogos,Weber State,2015,1,2.0,3.0,0.0,0.0,0.5,0.5,0.0,0.5,,,,,1.2,0.0
Richard Van Poelgeest,Forward,81.0,206,,Nebraska,1990,1,28.0,,7.1,4.8,1.2,0.3,0.2,,49.7,,58.5,49.7,,
Richard van Poelgeest,Center,81.0,206,,Nebraska,1989,3,80.0,,5.3,3.3,0.5,0.4,0.2,,54.5,,52.7,54.5,,
Bob Van Poppel,Center,,,,Bowling Green State,1966,3,59.0,,5.4,4.3,,,,,41.8,,60.9,,,
Danny Van Rheen,Forward,78.0,198,,Missouri,1977,3,,,,,,,,,,,,,,
Peter Van Rij,Forward,81.0,206,,Fairfield and Charleston Southern,2000,4,96.0,,5.4,3.0,0.4,0.8,0.6,,52.8,0.0,57.1,52.8,,3.1
Rolf van Rijn,Center,,,,Butler,1998,4,120.0,,8.0,4.6,0.1,0.2,1.7,,58.9,0.0,56.6,58.9,,
Hsn van Rooden,,,,,Western Kentucky,1977,1,18.0,,1.5,1.9,0.3,,,,27.8,,87.5,,,
Toby Van Ry,Forward,73.0,180,Fort Collins HS,Colorado State,2016,1,10.0,1.9,0.3,0.2,0.0,0.1,0.0,0.1,12.5,0.0,50.0,12.5,-10.0,-0.1
Julius Van Sauers,Forward,78.0,210,Amsterdams Lyceum,LIU-Brooklyn,2017,2,37.0,15.0,3.0,2.8,0.6,0.4,0.2,0.9,35.8,33.3,92.7,44.4,9.3,1.2
Scott Van Schaardenburg,Center,81.0,206,,Citadel,1992,2,40.0,,3.9,2.6,0.6,0.4,0.8,,40.0,,57.9,40.4,,
Michael Van Schaick,Guard,74.0,188,,Fairfield,2007,4,115.0,,8.1,2.5,1.6,0.9,0.2,,43.6,39.8,83.5,55.6,,8.6
JIm van Scoyoc,,,,,Navy,1953,1,21.0,,6.5,3.2,,,,,36.0,,75.0,,,
Jim Van Scoyoc,,,,,Navy,1952,1,23.0,,4.7,2.7,1.4,,,,30.2,,74.0,,,
Ric Van Scoyoc,Guard,74.0,188,,Boise State,1992,1,19.0,11.3,1.4,0.8,1.3,0.2,,0.8,26.1,33.3,75.0,30.4,,
_ Van Scoyoc,,,,,Navy,1951,1,17.0,,3.2,1.3,0.1,,,,33.3,,67.9,,,
Matt Van Scyoc,Forward-Guard,78.0,218,Green Lake HS (WI),Citadel and Indiana State,2017,4,126.0,23.2,10.6,3.6,0.8,0.3,0.3,1.1,41.5,36.7,73.8,53.3,12.9,6.3
Bill Van Senus,Center,84.0,213,,IUPUI,2008,4,82.0,,0.5,1.0,0.1,0.1,0.3,0.2,26.7,,48.3,26.7,,0.6
Peter Van Siclen,Guard,,,,Lafayette,1999,2,24.0,,5.4,0.8,1.2,0.8,0.0,,46.8,45.6,76.2,60.6,,1.3
Kirk Van Slyke,Forward,73.0,228,The Woodlands College Park,Houston and Arkansas State,2014,4,117.0,30.8,7.9,3.2,0.5,0.8,1.2,1.7,45.9,36.4,81.1,52.4,18.4,6.9
Harvey Van Stein,Forward,78.0,198,,Central Connecticut,2001,3,78.0,,2.8,2.6,0.7,0.4,0.4,,41.3,19.0,67.0,42.4,,2.5
Jared Van Tassel,,,,,Colorado State,2008,1,7.0,,0.6,0.3,0.1,0.0,0.0,0.0,50.0,0.0,,50.0,,0.0
Jasper van Teeseling,Center,73.0,211,,La Salle,1997,4,103.0,,3.9,3.1,0.5,0.4,0.2,,51.6,0.0,50.5,51.6,,
Brad Van Timmeren,Center-Forward,79.0,201,,Western Michigan,2000,4,111.0,,3.8,4.9,0.4,0.6,0.2,,48.6,20.0,54.0,48.7,,2.9
Pieter van Tongeren,Center,73.0,255,,Evansville,2011,4,122.0,14.9,4.9,2.9,0.2,0.2,0.3,0.9,55.2,,56.5,55.2,,4.5
Stephan Van Treese,Forward,81.0,245,Lawrence North,Louisville,2013,4,126.0,13.6,2.2,3.7,0.4,0.6,0.4,0.5,65.7,50.0,50.0,66.0,15.3,7.2
John Van Uden,Forward,79.0,201,,Boise State,1981,1,14.0,,2.2,1.6,0.5,0.1,0.1,,65.0,,45.5,,,
Michael van Veen,Guard,,,,UMBC,1998,3,70.0,,5.0,2.2,1.0,0.6,0.0,,35.6,29.6,56.2,44.1,,0.5
Marco Van Velsen,Forward,73.0,208,,Temple,1996,4,36.0,,0.2,0.2,0.0,0.0,0.1,,15.8,,,15.8,,
Al Van Velzen,Forward,76.0,193,,San Diego State,1970,1,12.0,,0.9,1.0,,,,,28.6,,42.9,,,
Ronald van Velzen,Center,,,,Illinois State,1998,2,39.0,,1.3,1.4,0.2,0.1,0.0,,38.2,0.0,43.8,38.2,,0.1
Andy Van Vliet,Forward,73.0,203,Canarias Basketball Academy,Wisconsin,2017,1,13.0,3.7,1.4,1.5,0.2,0.0,0.2,0.2,35.3,37.5,75.0,44.1,20.4,0.2
Eric Van Vliet,Center,73.0,211,,Montana,2006,1,5.0,,2.6,1.6,0.4,0.2,0.2,,83.3,,75.0,83.3,,0.2
George Van Vliet,,,,,USC,1959,1,2.0,,1.0,1.0,,,,,25.0,,,,,
John Van Vliet,Forward,79.0,201,,Tulsa,1970,1,25.0,,7.1,6.4,,,,,46.3,,50.0,,,
Bob Van Vooren,,,,,Marquette,1955,3,74.0,,7.3,3.2,,,,,34.8,,68.9,,,
Dave Van Wagenen,,,,,Utah,1959,1,20.0,,2.5,2.1,,,,,20.0,,77.1,,,
Damond Van Weedhuizen,Guard,72.0,183,,East Carolina,1996,2,53.0,,1.2,1.0,1.5,0.4,0.0,,29.0,27.8,48.4,37.1,,
Aric Van Weelden,Guard,75.0,190,,Loyola (IL),2010,4,87.0,21.0,2.3,1.9,1.1,0.4,0.1,0.9,38.9,29.8,63.9,46.9,,1.8
To Van Weelden,Guard,74.0,188,,Pepperdine,1975,1,8.0,,1.1,0.4,0.1,,,,44.4,,100.0,,,
Derek Van Weerdhuizen,Guard,76.0,193,,High Point,2001,2,52.0,,8.9,4.6,2.6,2.0,0.4,,37.6,29.6,57.0,44.1,,1.3
Dustin Van Weerdhuizen,Forward,78.0,198,,Boise State and High Point,2003,4,105.0,,11.4,4.7,2.1,1.4,0.3,,39.1,30.6,76.7,46.8,,5.6
Kevin Van Wijk,Forward,80.0,230,Katholieke Scholengemeenschap Hoofddorp,Valparaiso,2013,3,99.0,19.8,10.4,4.3,0.6,0.6,0.6,1.9,60.8,0.0,68.7,60.8,23.9,9.1
Allen Van Winkle,,,,,LIU-Brooklyn,1950,1,,,,,,,,,,,,,,
Harm van Woerkom,Forward,78.0,198,,Iona,1997,4,60.0,,0.6,0.4,0.1,0.1,0.0,,38.7,28.6,40.0,45.2,,
Bob Van Zealand,,,,,Creighton,1957,1,21.0,,7.4,5.0,,,,,38.8,,66.1,,,
Bob Van Zeeland,Center,76.0,193,,Creighton,1961,3,66.0,,7.2,5.4,,,,,39.9,,67.6,,,
Joey van Zegeren,Forward,73.0,235,Canarias Basketball Academy,Virginia Tech and Northwestern,2015,4,104.0,11.4,5.0,3.8,0.2,0.3,0.8,0.9,54.5,0.0,39.5,54.5,14.8,3.0
John Vana,Guard,72.0,183,,Northwestern,1997,1,7.0,,1.3,0.4,0.3,0.3,0.0,,60.0,0.0,75.0,60.0,,0.1
Matt VanAbbema,Center,85.0,216,,Western Michigan,1995,4,103.0,,6.9,4.8,,0.3,1.4,,48.2,,,,,
Nate VanArendonk,Center,81.0,230,,Central Michigan,2011,1,3.0,4.0,0.0,0.7,0.0,0.0,0.0,0.7,,,,,-9.0,0.0
Rob Vanatta,Guard,75.0,190,,Missouri,1967,3,52.0,,4.9,1.5,,,,,26.4,,,,,
Wes VanBeck,Guard,74.0,180,Westside HS,Houston,2017,3,69.0,14.6,5.2,1.9,1.0,0.3,0.1,0.8,44.6,46.6,83.9,58.8,16.0,4.0
Coyte Vance,Forward,72.0,183,,Mississippi State,1952,3,57.0,,14.4,,,,,,,,60.2,,,
Damon Vance,Center,73.0,208,,New Orleans,1987,1,26.0,,2.8,2.3,0.2,0.3,0.4,,39.2,,57.1,39.2,,
Damon Vance,,,,,LSU,1985,2,,,,,,0.2,0.4,,,,,,,
Dave Vance,Forward,78.0,198,,Eastern Illinois,1989,4,112.0,,5.1,3.1,1.7,0.3,0.0,,44.9,,74.5,,,
Deak Vance,Forward,79.0,201,,Nebraska,1986,1,6.0,,2.5,1.0,0.2,0.2,,,42.9,,42.9,,,
Dreshawn Vance,Forward,80.0,203,,Portland and Cal Poly,2008,4,116.0,,5.8,4.4,0.4,0.6,1.0,0.7,53.9,25.0,50.0,54.0,,6.6
Marquis Vance,Forward,79.0,225,SV Marshall HS,Alcorn State,2017,4,124.0,29.5,10.5,6.5,1.7,0.6,0.6,1.9,37.8,30.8,60.8,42.5,14.5,6.7
Phil Vance,Guard,61.0,178,,Mississippi State,1966,2,17.0,,0.6,0.3,,,,,41.7,,,,,
Quincy Vance,Forward,79.0,201,,Middle Tennessee,1992,4,115.0,,8.1,5.8,0.9,0.5,0.4,,56.9,,63.6,56.9,,
Robert Buddy Vance,Center,78.0,198,,Kansas,1964,3,41.0,,2.5,2.4,,,,,41.1,,46.9,,,
Ruben Vance,Guard,74.0,188,,Kent State,1972,2,48.0,,20.1,4.5,,,,,44.8,,75.1,,,
Sal Vance,Forward,80.0,203,,Oregon State and Cal State Northridge,2005,2,30.0,,2.0,1.4,0.1,0.0,0.1,,46.2,,39.4,46.2,,0.2
Tony Vance,Guard,72.0,183,,Morehead State,1985,2,32.0,,2.0,0.9,0.6,0.3,,,40.6,,68.8,,,
Tre Vance,Forward,81.0,220,Parkrose HS,Oral Roberts,2016,1,10.0,4.1,0.8,0.5,0.2,0.0,0.4,0.1,28.6,,57.1,28.6,7.3,0.0
Zane Vance,Forward,77.0,196,,Robert Morris,1989,1,3.0,,,0.7,,,,,,,,,,
Carl VanCleave,Guard,75.0,190,,Iowa State,1954,3,59.0,,8.9,,,,,,33.8,,54.9,,,
Michael Vandahl,Guard,61.0,180,,Denver,2009,1,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,0.0
Dave Vandal,Guard,74.0,200,UConn-Avery Point,UConn,2013,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
Bart Vande Mark,Guard,,,,Alabama,1961,3,27.0,,0.9,1.5,,,,,22.9,,50.0,,,
Jason Vandebrake,Guard,77.0,196,,Drake,2001,2,8.0,,0.2,0.2,0.0,0.0,0.0,,0.0,0.0,100.0,0.0,,0.0
John Vandecaveye,Guard,74.0,188,,Toledo,1989,4,82.0,,2.6,0.8,0.9,0.3,0.0,,33.5,,80.3,,,
Seth VanDeest,Center,73.0,269,Bettendorf,Drake,2014,4,125.0,22.4,7.9,4.6,1.1,0.4,0.9,1.2,53.1,25.0,69.6,53.5,18.3,9.1
Mike VandeGarde,Forward,80.0,203,,Illinois State,1994,4,112.0,,10.9,4.7,2.0,1.1,1.2,,49.3,29.8,66.4,51.0,,
Mike Vandello,Forward,79.0,201,,Illinois State,2008,3,67.0,,3.0,2.2,0.8,0.3,0.1,0.4,36.7,40.0,70.8,41.1,,1.2
Jeff VanDeMark,Center,80.0,203,,Western Carolina,1994,2,47.0,,4.8,2.9,0.8,0.4,1.1,,45.9,,66.2,45.9,,
Jeff Vandemark,Forward,79.0,201,,Lehigh,1980,3,65.0,,11.0,4.8,,,,,46.8,,77.0,,,
Paul Vandemark,Forward,77.0,196,,Drexel,1969,3,56.0,,6.6,4.5,,,,,51.0,,62.6,,,
Chris Vandenberg,Center,73.0,208,,Cornell,2003,2,15.0,,2.2,2.3,0.3,0.3,0.9,,38.7,33.3,61.5,40.3,,0.2
Jordan Vandenberg,Center,85.0,264,Australia Institute of Sport,North Carolina State,2013,4,108.0,12.2,2.2,2.5,0.4,0.2,0.9,0.4,61.1,0.0,50.0,61.1,13.3,3.4
Steve Vandenberg,Forward,79.0,201,,Duke,1969,3,76.0,,8.4,6.1,,,,,54.0,,74.8,,,
Brett VandenBergh,Forward,77.0,225,De Pere,North Dakota State,2013,1,32.0,15.8,1.8,1.5,0.8,0.3,0.2,0.5,40.0,43.2,37.5,56.0,7.5,1.2
Roland VanDenBergh,Center,81.0,206,,Charlotte,1981,4,107.0,,3.6,3.3,0.5,0.4,0.3,,47.4,,56.4,,,
Bill Vandenburgh,,,,,Washington,1949,2,,,,,,,,,,,,,,
Kevin Vandenbussche,Guard,76.0,193,,Michigan State,1977,2,,,,,,,,,,,,,,
Paul VanDenEinde,Center,84.0,213,,Minnesota,1985,2,35.0,,1.0,0.6,0.1,0.0,0.1,,51.7,,,,,
Gene Vandenlangenberg,,,,,Centenary (LA),1987,2,57.0,,15.4,2.9,4.6,1.9,0.0,,45.1,,75.0,,,
Alex Vander Baan,Forward,81.0,206,,Holy Cross,2009,4,111.0,,6.4,4.8,1.4,0.8,0.4,1.1,41.0,36.0,69.1,46.0,,7.5
Nick Vander Laan,Center,73.0,208,,University of California and Virginia,2003,3,93.0,,6.7,5.5,0.7,0.4,0.6,,47.1,,58.7,47.1,,4.1
Dave Vander Meulen,Guard,,,,Wisconsin,1961,3,44.0,,,3.6,,,,,,,,,,
Dean Vander Plas,Forward,77.0,196,,Green Bay,1991,4,115.0,,9.1,2.9,1.9,1.0,0.1,,53.6,41.9,79.8,54.5,,
Joel Vander Pol,Center,73.0,230,Evangelical Christian,Liberty,2014,4,118.0,13.9,4.0,3.5,0.2,0.2,0.6,0.9,53.1,,62.0,53.1,14.1,3.9
Logan Vander Velden,Forward,80.0,215,,Green Bay,1994,4,112.0,,7.3,3.3,0.7,0.4,0.3,,50.2,,78.9,53.8,,
Doug Vander Wal,Center,81.0,206,,George Washington,1984,4,55.0,,1.5,1.3,,0.1,0.2,,44.0,,53.8,,,
Paul Vander Wiere,Forward,76.0,193,,Western Michigan,1969,2,43.0,,4.0,3.1,,,,,37.2,,65.9,,,
Jamie Vanderbeken,Forward,73.0,240,,Iowa State,2011,3,70.0,24.7,7.6,4.0,0.8,0.3,1.1,0.8,46.4,42.4,67.1,59.8,,5.6
K. Vanderbilt,,,,,Prairie View,1980,1,,,,,,,,,,,,,,
Kevin Vanderbilt,Guard,74.0,188,,Prairie View,1982,2,27.0,,2.6,0.7,,,,,32.9,,,,,
Bob Vandergriend,Center,80.0,203,,Davidson,1974,1,2.0,,5.0,4.5,,,,,57.1,,66.7,,,
Bob VanderGriend,Center,81.0,206,,Davidson,1972,1,7.0,,1.4,1.9,,,,,25.0,,57.1,,,
Marcus Vanderheide,Forward,78.0,198,,Canisius,2005,1,29.0,,2.2,1.8,0.4,0.3,0.0,,42.6,20.0,50.0,43.4,,0.1
Jerry Vanderheydt,Forward,73.0,208,,Creighton,1994,4,89.0,,8.3,,,0.6,0.6,,46.4,,,,,
Clark Vanderhoof,,,,,Colorado State,1954,1,,,,,,,,,,,,,,
Curt Vanderhorst,Guard,73.0,185,,East Carolina,1986,4,108.0,,11.1,3.7,2.1,1.4,0.2,,48.5,,71.1,,,
Omar Vanderhorst,Guard,73.0,185,,American and South Carolina State,2000,2,37.0,,7.4,3.4,2.3,0.6,0.1,,36.8,26.3,60.8,39.6,,0.8
Willie Vanderhorst,,,,,Maryland-Eastern Shore,1974,1,2.0,,4.0,1.0,,,,,25.0,,100.0,,,
Pete Vanderhyden,Guard,72.0,183,,Marquette,1963,2,,,,,,,,,,,,,,
Mark VanderJagt,Forward,78.0,198,,Michigan State,1965,3,,,,,,,,,,,,,,
Leo VanderKuy,Center,77.0,196,,Michigan,1951,3,65.0,,11.4,,,,,,,,58.1,,,
Jeff VanderLende,Forward,79.0,201,,Michigan State,1971,1,16.0,,3.2,2.9,,,,,36.0,,68.2,,,
Jeff Vandermark,Forward,78.0,198,,Lehigh,1979,1,26.0,,15.0,7.1,1.5,,,,47.7,,76.6,,,
Scott Vandermeer,Center,84.0,213,,Bowling Green State and UIC,2009,4,125.0,,6.8,6.0,0.8,0.6,2.8,1.1,42.3,0.0,64.5,42.3,,9.0
Bob VanDerpool,Center,80.0,203,,Purdue,1953,2,10.0,,,,,,,,,,,,,
Nate VanderSluis,Center,73.0,211,,Miami (OH),2006,4,87.0,,2.5,2.2,0.3,0.2,0.5,,53.5,53.3,70.9,56.1,,3.5
Logan Vandervelden,Forward,,,,Green Bay,1992,2,54.0,,4.0,2.3,0.3,0.3,0.3,,54.5,,63.0,54.5,,
Dan Vandervieren,Center,73.0,208,,Purdue and Colorado State,2009,2,35.0,,3.9,2.6,0.3,0.3,0.6,1.7,51.9,,63.0,51.9,,1.2
Eddie Vanderwerff,,,,,Florida State,2009,1,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0
Paul VanderWiere,Forward,76.0,193,,Western Michigan,1968,1,18.0,,3.8,2.4,,,,,49.1,,51.6,,,
Bob Vanderwilt,Guard,73.0,185,,Iowa State,1965,3,57.0,,5.8,2.0,,,,,40.5,,69.3,,,
Bill VanderWoude,Forward,77.0,196,,Western Michigan,1971,4,58.0,,8.7,,,,,,41.6,,65.9,,,
Jacques Vandescure,Forward,,,,Winthrop,1999,1,29.0,,7.5,3.8,1.0,0.8,0.3,,48.7,0.0,56.4,48.7,,1.8
Kirk VanDeusen,Center,73.0,211,,UCF,1993,1,19.0,,1.5,1.1,0.4,0.1,0.1,,32.3,0.0,66.7,32.3,,
Warren Vandeven,Forward,79.0,201,,Northern Iowa,1997,4,76.0,,1.8,2.4,0.3,0.3,0.2,,36.8,0.0,54.0,36.8,,
Heath Vandevender,Forward,79.0,201,,Campbell,1991,4,81.0,10.6,3.2,1.2,0.3,0.2,0.1,0.9,44.1,29.4,70.5,45.4,,
